#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2024-01-29 00:11:38
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2024-01-29 12:20:41 172.31.36.65 GET /master/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 48
2024-01-29 12:20:41 172.31.36.65 GET /media/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 39
2024-01-29 12:20:41 172.31.36.65 GET /memcached/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 42
2024-01-29 12:20:41 172.31.36.65 GET /mentorg-lava-docker/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 42
2024-01-29 12:20:41 172.31.36.65 GET /micro-app-react-communication/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 58
2024-01-29 12:20:41 172.31.36.65 GET /micro-app-react/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 61
2024-01-29 12:20:41 172.31.36.65 GET /mindsweeper/gui/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 37
2024-01-29 12:20:41 172.31.36.65 GET /minified/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 49
2024-01-29 12:20:41 172.31.36.65 GET /misc/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 80
2024-01-29 12:20:41 172.31.36.65 GET /monerod/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 70
2024-01-29 12:20:41 172.31.36.65 GET /mongodb/config/dev/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 76
2024-01-29 12:20:42 172.31.36.65 GET /monitoring/compose/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 73
2024-01-29 12:20:42 172.31.36.65 GET /moodledata/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 50
2024-01-29 12:20:42 172.31.36.65 GET /msks/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 57
2024-01-29 12:20:42 172.31.36.65 GET /munki_repo/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 57
2024-01-29 12:20:42 172.31.36.65 GET /music/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:42 172.31.36.65 GET /name/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 67
2024-01-29 12:20:42 172.31.36.65 GET /new-js/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 72
2024-01-29 12:20:42 172.31.36.65 GET /new/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 50
2024-01-29 12:20:42 172.31.36.65 GET /new/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:42 172.31.36.65 GET /new/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 47
2024-01-29 12:20:42 172.31.36.65 GET /new/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 68
2024-01-29 12:20:42 172.31.36.65 GET /news-app/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:42 172.31.36.65 GET /nginx-server/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 41
2024-01-29 12:20:42 172.31.36.65 GET /nginx/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 95
2024-01-29 12:20:42 172.31.36.65 GET /niffler-frontend/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 57
2024-01-29 12:20:42 172.31.36.65 GET /noVNC/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 46
2024-01-29 12:20:42 172.31.36.65 GET /node_modules/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:42 172.31.36.65 GET /old/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 61
2024-01-29 12:20:43 172.31.36.65 GET /old/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 74
2024-01-29 12:20:43 172.31.36.65 GET /old/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 50
2024-01-29 12:20:43 172.31.36.65 GET /old/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 42
2024-01-29 12:20:43 172.31.36.65 GET /oldsanta/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 45
2024-01-29 12:20:43 172.31.36.65 GET /ops/vagrant/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 59
2024-01-29 12:20:43 172.31.36.65 GET /option/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 57
2024-01-29 12:20:43 172.31.36.65 GET /orientdb-client/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 73
2024-01-29 12:20:43 172.31.36.65 GET /outputs/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 54
2024-01-29 12:20:43 172.31.36.65 GET /owncloud/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 53
2024-01-29 12:20:43 172.31.36.65 GET /packages/api/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 46
2024-01-29 12:20:43 172.31.36.65 GET /packages/app/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 53
2024-01-29 12:20:43 172.31.36.65 GET /packages/client/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 54
2024-01-29 12:20:43 172.31.36.65 GET /packages/frontend/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 56
2024-01-29 12:20:43 172.31.36.65 GET /packages/styled-ui-docs/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:43 172.31.36.65 GET /packages/web/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 63
2024-01-29 12:20:43 172.31.36.65 GET /packed/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 38
2024-01-29 12:20:43 172.31.36.65 GET /page-editor/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 47
2024-01-29 12:20:43 172.31.36.65 GET /parity/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:43 172.31.36.65 GET /patchwork/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 47
2024-01-29 12:20:44 172.31.36.65 GET /path/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 64
2024-01-29 12:20:44 172.31.36.65 GET /pfbe/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 53
2024-01-29 12:20:44 172.31.36.65 GET /pictures/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 59
2024-01-29 12:20:44 172.31.36.65 GET /playground/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 94
2024-01-29 12:20:44 172.31.36.65 GET /plugin_static/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 78
2024-01-29 12:20:44 172.31.36.65 GET /portal/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 60
2024-01-29 12:20:44 172.31.36.65 GET /portal/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 70
2024-01-29 12:20:44 172.31.36.65 GET /portal/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 67
2024-01-29 12:20:44 172.31.36.65 GET /portal/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 55
2024-01-29 12:20:44 172.31.36.65 GET /post-deployment/.vscode/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 59
2024-01-29 12:20:44 172.31.36.65 GET /postfixadmin/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 45
2024-01-29 12:20:44 172.31.36.65 GET /price_hawk_client/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 79
2024-01-29 12:20:44 172.31.36.65 GET /prisma/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 63
2024-01-29 12:20:44 172.31.36.65 GET /private/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 47
2024-01-29 12:20:44 172.31.36.65 GET /processor/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:44 172.31.36.65 GET /prod/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 61
2024-01-29 12:20:45 172.31.36.65 GET /prod/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 344
2024-01-29 12:20:45 172.31.36.65 GET /prod/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 57
2024-01-29 12:20:45 172.31.36.65 GET /prod/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 46
2024-01-29 12:20:45 172.31.36.65 GET /product/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 63
2024-01-29 12:20:45 172.31.36.65 GET /product/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 60
2024-01-29 12:20:45 172.31.36.65 GET /product/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 58
2024-01-29 12:20:45 172.31.36.65 GET /product/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:45 172.31.36.65 GET /production/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 55
2024-01-29 12:20:45 172.31.36.65 GET /production/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 60
2024-01-29 12:20:45 172.31.36.65 GET /production/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 68
2024-01-29 12:20:45 172.31.36.65 GET /production/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 60
2024-01-29 12:20:45 172.31.36.65 GET /projbackend/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 65
2024-01-29 12:20:45 172.31.36.65 GET /project/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 55
2024-01-29 12:20:45 172.31.36.65 GET /project/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 46
2024-01-29 12:20:45 172.31.36.65 GET /project/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 58
2024-01-29 12:20:45 172.31.36.65 GET /project/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:45 172.31.36.65 GET /project_root/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 64
2024-01-29 12:20:45 172.31.36.65 GET /psnlink/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:46 172.31.36.65 GET /pt2/countries/src/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 50
2024-01-29 12:20:46 172.31.36.65 GET /pt8/library-backend-gql/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 53
2024-01-29 12:20:46 172.31.36.65 GET /pub/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 60
2024-01-29 12:20:46 172.31.36.65 GET /public/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 52
2024-01-29 12:20:46 172.31.36.65 GET /public/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 65
2024-01-29 12:20:46 172.31.36.65 GET /public/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 74
2024-01-29 12:20:46 172.31.36.65 GET /public/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 64
2024-01-29 12:20:46 172.31.36.65 GET /public_html/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 70
2024-01-29 12:20:46 172.31.36.65 GET /public_html/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 55
2024-01-29 12:20:46 172.31.36.65 GET /public_html/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 59
2024-01-29 12:20:46 172.31.36.65 GET /public_html/.env.staging - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 64
2024-01-29 12:20:46 172.31.36.65 GET /public_root/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 66
2024-01-29 12:20:46 172.31.36.65 GET /qa/.env - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 51
2024-01-29 12:20:46 172.31.36.65 GET /qa/.env.local - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 56
2024-01-29 12:20:46 172.31.36.65 GET /qa/.env.production - 80 - 209.126.83.157 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_3)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 404 0 2 47
